Day of Start Time,Location Name,Shift Name,Calculated OEE,Avg. Availability,Avg. Performance,Avg. Quality,Down Seconds,Out Count,Target,Theoretical Quantity
4-Feb-20,Packing Line 10,1st,62.50%,0.952858467,0.682312145,0.974300919,1057,11721,1.200000114,18765.182
5-Feb-20,Packing Line 10,1st,0.00%,1,0,0,0,0,0.600000038,161.39999
7-Feb-20,Packing Line 10,1st,37.70%,0.750521164,0.526980515,0.954244385,3590,3169.996582,0.600000038,8399.2725
10-Feb-20,Packing Line 10,1st,27.50%,0.494794846,0.580743256,0.957077637,9900,3143.999023,0.600000038,11432.098
11-Feb-20,Packing Line 10,1st,56.30%,0.901055412,0.669063778,0.962715759,300,1278.999939,1.200000076,2272.6221
13-Feb-20,Packing Line 10,1st,50.40%,0.799554596,0.652801666,0.96642334,900,1323.999878,0.600000038,2624.7693
14-Feb-20,Packing Line 10,1st,59.40%,0.95832756,0.637943153,0.971859055,300,3419.001465,0.600000038,5754.3999
17-Feb-20,Packing Line 10,1st,65.80%,0.92,0.734014435,0.982661133,600,6219.998779,1.200000076,9451.6035
18-Feb-20,Packing Line 10,1st,62.00%,0.957428894,0.669448776,0.966658401,912,7799.000977,0.600000038,12587.574
19-Feb-20,Packing Line 10,1st,76.70%,0.982320251,0.793211899,0.984391251,299,7568.004883,0.600000076,9866.6865
20-Feb-20,Packing Line 10,1st,61.00%,0.960720749,0.64696907,0.981109924,824,10854.99805,0.600000038,17800.467
21-Feb-20,Packing Line 10,1st,69.80%,0.966295929,0.732595673,0.986673889,300,3627.999023,0.600000038,5194.2041
25-Feb-20,Packing Line 10,1st,66.20%,0.973394775,0.693959198,0.980310593,600,8713.011719,0.599999962,13157.751
26-Feb-20,Packing Line 10,1st,64.00%,0.957671356,0.693809738,0.963861923,1103,14216,0.600000038,22197.582
27-Feb-20,Packing Line 10,1st,66.20%,0.878969345,0.760617218,0.98994812,2809,8962.001953,0.600000038,13541.062
28-Feb-20,Packing Line 10,1st,67.60%,0.865482178,0.796124191,0.981608429,901,2722.000244,0.600000038,4024.4907
29-Feb-20,Packing Line 10,1st,74.20%,0.974734726,0.673883438,0.993132362,600,5892.001953,1.200000076,7941.7188
2-Mar-20,Packing Line 10,1st,59.00%,0.95114006,0.629168739,0.98586731,600,6627,0.600000076,11232.771
3-Mar-20,Packing Line 10,1st,32.80%,0.647414551,0.584330177,0.976995468,4671,2211,1.200000038,6744.5049
4-Mar-20,Packing Line 10,1st,48.30%,0.81174942,0.614824638,0.967803574,4201,7094.000977,0.600000038,14686.92
5-Mar-20,Packing Line 10,1st,32.90%,0.602505875,0.557278519,0.98051178,8312,5785.999512,0.600000076,17574.865
6-Mar-20,Packing Line 10,1st,37.60%,0.930660324,0.404911385,0.996849823,901,2848,0.599999962,7581.5684
8-Mar-20,Packing Line 10,1st,49.20%,0.893907242,0.570449409,0.965485916,1501,6378,0.600000038,12954.749
9-Mar-20,Packing Line 10,1st,69.00%,0.985173187,0.70837059,0.9892939,301,8686.009766,0.600000076,12581.194
10-Mar-20,Packing Line 10,1st,55.70%,0.880414276,0.647586136,0.976391068,3302,11704.00098,0.600000038,21024.514
11-Mar-20,Packing Line 10,1st,62.30%,0.866133957,0.733117218,0.980361557,2999,8137.009277,0.599999962,13071.339
12-Mar-20,Packing Line 10,1st,47.20%,0.78747345,0.613501663,0.977531281,5100,10311,0.600000038,21833.254
13-Mar-20,Packing Line 10,1st,47.70%,0.824927063,0.60057415,0.962902756,4200,9474.005859,0.600000076,19859.533
14-Mar-20,Packing Line 10,1st,54.60%,0.701726761,0.804714355,0.966349945,7013,9764.000977,0.600000076,17893.02
15-Mar-20,Packing Line 10,1st,39.00%,0.54345089,0.720960236,0.994717102,9073,4518.999023,0.599999962,11595.007
16-Mar-20,Packing Line 10,1st,21.10%,0.73091238,0.400030251,0.999232903,12001,5217.999512,1.2,24689.049
17-Mar-20,Packing Line 10,1st,64.90%,0.986772461,0.664215088,0.988559799,300,13868,1.200000076,21364.783
18-Mar-20,Packing Line 10,1st,47.90%,0.905997581,0.568373909,0.991183395,6301,18432.00342,1.200000038,38460.52
19-Mar-20,Packing Line 10,1st,27.70%,0.690976486,0.402706108,0.996044312,3000,2518,0.600000076,9085.0137
20-Mar-20,Packing Line 10,1st,72.50%,0.907865944,0.799632721,0.999398232,2295,10480.99951,1.200000038,14454.852
21-Mar-20,Packing Line 10,1st,18.00%,0.514207204,0.382019348,0.995103251,7763,1906.999756,1.800000153,10601.767
22-Mar-20,Packing Line 10,1st,65.40%,0.921940804,0.712948532,0.999485168,2100,10099.99805,1.200000076,15436.203
23-Mar-20,Packing Line 10,1st,72.40%,0.859399185,0.842786865,0.999816742,1816,5457.001465,0.600000038,7535.6543
24-Mar-20,Packing Line 10,1st,87.20%,0.978081398,0.892730446,0.999392624,600,13489.99658,1.200000114,15477.785
25-Mar-20,Packing Line 10,1st,67.90%,0.880220528,0.77051342,0.999238968,2766,9535.997559,1.200000114,14041.533
26-Mar-20,Packing Line 10,1st,24.60%,0.355194283,0.329471105,0.999194463,11152,3219.001709,1.800000114,13092.006
27-Mar-20,Packing Line 10,1st,41.70%,0.643146172,0.58899147,0.998489189,6900,5515.003052,1.200000114,13231.746
28-Mar-20,Packing Line 10,1st,39.10%,0.845374603,0.474087048,0.998203011,4213,8284,1.200000076,21174.266
29-Mar-20,Packing Line 10,1st,43.10%,0.662592773,0.651066284,0.999702072,4500,3355.000977,0.600000038,7779.4727
31-Mar-20,Packing Line 10,1st,43.20%,0.776885605,0.549596806,1,5700,6445.994141,1.200000114,14913.402
1-Apr-20,Packing Line 10,1st,48.50%,0.827701492,0.60279768,1,5100,8918.005371,1.200000076,18379.119
2-Apr-20,Packing Line 10,1st,58.70%,0.92877491,0.633637753,1,1800,8330.000977,1.200000114,14187.941
3-Apr-20,Packing Line 10,1st,73.90%,0.967507858,0.764575043,1,900,11924.00195,1.200000076,16124.58
6-Apr-20,Packing Line 10,1st,45.20%,0.756754456,0.597853775,1,5699,6188.00293,0.600000076,13677.307
7-Apr-20,Packing Line 10,1st,66.10%,0.80715004,0.819443817,1,4801,9605.996094,0.600000076,14523.421
9-Apr-20,Packing Line 10,1st,71.80%,0.924464951,0.776437302,1,900,5058.001953,0.600000076,7046.6416
2-Jan-20,Packing Line 11,3rd,40.10%,0.933129826,0.55655035,0.999651737,3286,6243.000057,2.400000191,15560.111
3-Jan-20,Packing Line 11,3rd,39.60%,0.730192947,0.54370575,0.997110214,4880,6556,0.599999962,16561.291
4-Jan-20,Packing Line 11,3rd,17.20%,0.071207433,2.414980621,1,300,44,0.600000038,255.86667
6-Jan-20,Packing Line 11,3rd,71.00%,1,0.88140357,0.997706432,0,8761.00058,2.400000153,12347.727
7-Jan-20,Packing Line 11,3rd,64.30%,1,0.673611317,0.998261318,0,10130.00037,2.400000191,15751.072
8-Jan-20,Packing Line 11,3rd,67.00%,1,0.482624998,0.748396626,0,9952.000244,2.400000114,14862.044
9-Jan-20,Packing Line 11,3rd,69.70%,1,0.642973557,0.999435883,0,3130,1.200000076,4489.8052
10-Jan-20,Packing Line 11,3rd,58.80%,0.96369133,0.610573044,0.999283218,600,8365,0.600000076,14226.621
13-Jan-20,Packing Line 11,3rd,70.20%,0.976801186,0.761541405,0.993259201,899,13572,1.200000114,19344.936
14-Jan-20,Packing Line 11,3rd,36.70%,0.83569828,0.433162889,0.998729248,6600,6695.000488,1.2,18234.193
15-Jan-20,Packing Line 11,3rd,61.70%,0.990208359,0.628985176,0.997077141,305,12924,1.200000076,20952.27
16-Jan-20,Packing Line 11,3rd,62.40%,0.962672221,0.734958649,0.997252604,1669,10461.99939,1.800000153,16756.191
17-Jan-20,Packing Line 11,3rd,58.80%,0.886539345,0.548781281,0.997063713,1497,11890.99805,1.200000076,20217.148
18-Jan-20,Packing Line 11,3rd,67.70%,0.995883586,0.60954943,0.99959156,299,9489.998047,3.600000267,14027.129
20-Jan-20,Packing Line 11,3rd,58.80%,1,0.584504871,0.999893913,0,7769.001709,1.200000114,13201.6
21-Jan-20,Packing Line 11,3rd,83.60%,1,0.837959213,0.997446823,0,19143,0.600000038,22903.262
22-Jan-20,Packing Line 11,3rd,76.00%,1,0.763803635,0.994654083,0,15629,0.600000038,20572.041
23-Jan-20,Packing Line 11,3rd,76.30%,1,0.774486504,0.992121239,0,15202,1.200000076,19915.193
28-Jan-20,Packing Line 11,3rd,38.40%,0.526775703,0.703377838,0.999093399,5983,3998,1.199999962,10413.899
30-Jan-20,Packing Line 11,3rd,74.50%,0.970248985,0.773007851,0.998807449,623,14365,1.200000076,19282.82
4-Feb-20,Packing Line 11,3rd,74.40%,0.939354706,0.79166893,0.999862823,1500,14573.99219,0.600000076,19600.398
5-Feb-20,Packing Line 11,3rd,67.70%,0.889611664,0.761999512,0.99850029,2308,11319.02148,0.600000038,16722.666
6-Feb-20,Packing Line 11,3rd,35.30%,0.943094063,0.392061939,1,899,2786,1.200000076,7899.8638
7-Feb-20,Packing Line 11,3rd,76.00%,1,0.759910965,1,0,14200,0.599999962,18686.4
10-Feb-20,Packing Line 11,3rd,66.30%,0.921216049,0.506153107,0.666666667,1740,8244.00293,1.800000114,12433.42
11-Feb-20,Packing Line 11,3rd,63.20%,0.745105286,0.808614349,1,1954,9317.000061,1.200000114,14751.599
12-Feb-20,Packing Line 11,3rd,12.80%,0.331929016,0.384734383,1,15699,2576,0.599999962,20171.566
13-Feb-20,Packing Line 11,3rd,35.30%,0.627018814,0.562524185,1,3926,3154,0.600000038,8942.1074
14-Feb-20,Packing Line 11,3rd,49.10%,0.606402512,0.809115677,1,1500,1581,0.600000038,3222.2573
16-Feb-20,Packing Line 11,3rd,64.70%,0.955984116,0.677279053,1,299,4026,0.600000038,6218.0679
17-Feb-20,Packing Line 11,3rd,36.10%,0.515890579,0.699563446,1,7205,4395,0.600000038,12177.949
18-Feb-20,Packing Line 11,3rd,59.00%,0.811148224,0.727484894,1,3903,10068.00195,0.599999962,17061.574
19-Feb-20,Packing Line 11,3rd,67.90%,0.891573715,0.761524277,1,2100,11797,0.600000038,17375.23
20-Feb-20,Packing Line 11,3rd,76.00%,1,0.760045319,1,0,4356,0.600000038,5731.2373
24-Feb-20,Packing Line 11,3rd,45.80%,0.779816513,0.586774063,1,3000,5698,0.600000038,12452.574
25-Feb-20,Packing Line 11,3rd,4.90%,0.295081964,0.958668575,0.75,16320,569,2.400000114,11727.421
26-Feb-20,Packing Line 11,3rd,54.90%,0.83433342,0.603782978,1,1199,5774.002441,1.2,10526.001
27-Feb-20,Packing Line 11,3rd,65.90%,0.877222748,0.750880585,1,2099,10295,0.600000038,15629.517
28-Feb-20,Packing Line 11,3rd,11.90%,0.416666641,0.284982567,1,420,68,0.599999962,572.66669
29-Feb-20,Packing Line 11,3rd,39.70%,0.56881237,0.697222366,1,8641,6290.000977,0.600000038,15860.263
2-Mar-20,Packing Line 11,3rd,29.60%,0.213244705,0.362411575,1,8523,3437,1.200000076,11621.683
3-Mar-20,Packing Line 11,3rd,66.50%,1,0.665445709,1,0,14694,0.600000076,22081.441
4-Mar-20,Packing Line 11,3rd,68.30%,1,0.682715149,1,0,15943,0.600000038,23352.346
5-Mar-20,Packing Line 11,3rd,39.00%,0.579902973,0.57875391,1,3479,4203,1.200000153,10770.601
6-Mar-20,Packing Line 11,3rd,64.20%,0.931002769,0.675955048,1,300,2525.999329,1.200000076,3934.5332
7-Mar-20,Packing Line 11,3rd,65.70%,0.953850861,0.688335648,1,900,11705,0.600000076,17827.51
8-Mar-20,Packing Line 11,3rd,68.90%,0.947159882,0.744750099,1,962,11518,1.199999924,16714.604
9-Mar-20,Packing Line 11,3rd,63.00%,0.98484848,0.670554352,1,600,11383,1.2,18078.648
10-Mar-20,Packing Line 11,3rd,71.30%,1,0.638765068,1,0,10556,1.200000114,14809.578
11-Mar-20,Packing Line 11,3rd,56.20%,0.488094292,0.300111656,1,988,6836,1.2,12154.436
12-Mar-20,Packing Line 11,3rd,70.80%,1,0.527567492,1,0,1415,1.200000114,1997.98
13-Mar-20,Packing Line 11,3rd,61.60%,1,0.616124687,1,0,6127.000977,0.600000076,9944.417
14-Mar-20,Packing Line 11,3rd,32.10%,0.997718773,0.309795532,1,11,2115.999268,1.200000114,6583.5225
15-Mar-20,Packing Line 11,3rd,51.30%,0.490115229,0.633909022,0.666666667,3218,7049,1.800000114,13728.154
16-Mar-20,Packing Line 11,3rd,51.10%,0.874473572,0.584733238,1,2474,9227,0.600000038,18044.965
17-Mar-20,Packing Line 11,3rd,69.70%,0.964918289,0.722742157,1,711,12938,0.599999962,18552.107
18-Mar-20,Packing Line 11,3rd,68.60%,0.943357849,0.727387314,1,1199,13302,0.600000038,19385.4
19-Mar-20,Packing Line 11,3rd,71.00%,0.969974899,0.732478256,1,599,12977,0.600000038,18264.975
21-Mar-20,Packing Line 11,3rd,22.50%,0.60812353,0.581579564,0.666666667,9682,3015,1.800000114,13383.28
22-Mar-20,Packing Line 11,3rd,62.90%,0.992825623,0.633990097,1,143,11072.99902,0.600000038,17591.781
24-Mar-20,Packing Line 11,3rd,62.10%,1,0.621329956,1,0,2758,0.599999962,4438.8652
25-Mar-20,Packing Line 11,3rd,32.20%,0.584188576,0.550770874,1,8873,5632.999023,0.600000038,17507.158
26-Mar-20,Packing Line 11,3rd,32.10%,0.506130295,0.635136833,1,11037,5899,0.600000038,18350.537
27-Mar-20,Packing Line 11,3rd,77.10%,0.970639954,0.794194183,1,701,16846,0.600000038,21853.043
28-Mar-20,Packing Line 11,3rd,61.70%,0.985111656,0.553064804,1,300,6724.000488,1.2,10906.102
29-Mar-20,Packing Line 11,3rd,33.20%,0.628435593,0.527899399,1,9301,6568.001953,0.599999962,19798
30-Mar-20,Packing Line 11,3rd,26.60%,0.534422569,0.497288361,1,10800,5616,0.599999962,21131.68
31-Mar-20,Packing Line 11,3rd,32.20%,0.673260193,0.478656578,1,4080,3826.000488,0.600000038,11872.387
1-Apr-20,Packing Line 11,3rd,54.70%,0.837981186,0.652678528,1,3300,9663.000977,0.600000076,17667.637
2-Apr-20,Packing Line 11,3rd,62.70%,0.98224884,0.638769035,1,299,9108.001953,0.600000076,14516.36
3-Apr-20,Packing Line 11,3rd,60.40%,0.76407692,0.790162735,1,7546,16354.00195,0.600000038,27087.592
6-Apr-20,Packing Line 11,3rd,48.00%,0.855348473,0.597071114,1,2776,5862.999268,1.2,12220.221
7-Apr-20,Packing Line 11,3rd,40.00%,0.872144432,0.411317177,1,1800,4999.000488,1.200000076,12497.844
8-Apr-20,Packing Line 11,3rd,52.00%,0.893849487,0.582252922,1,2147,9262,0.600000038,17796.258
9-Apr-20,Packing Line 11,3rd,51.40%,0.905929031,0.700185909,1,3059,7985.999023,1.200000114,15539.19
2-Jan-20,Packing Line 11,2nd,30.10%,0.618074977,0.394885718,1,4996,3202.999268,1.800000076,10630.934
3-Jan-20,Packing Line 11,2nd,38.80%,0.600904655,0.646744461,0.997189941,9000,7807,0.600000076,20145.033
4-Jan-20,Packing Line 11,2nd,0.70%,0,0,1,21206,106.0000076,0.600000038,14157.2
6-Jan-20,Packing Line 11,2nd,40.30%,0.727566681,0.554705276,0.999101486,4718,5560.001953,0.600000038,13788.92
8-Jan-20,Packing Line 11,2nd,32.20%,0.528561363,0.609738235,0.998597488,2674,1423.999512,0.600000038,4424.6665
9-Jan-20,Packing Line 11,2nd,40.50%,0.785582275,0.516377869,0.998131638,2784,4808,0.600000076,11874.556
10-Jan-20,Packing Line 11,2nd,40.10%,0.682772064,0.588880424,0.998292923,7800,8772,0.600000038,21854.344
11-Jan-20,Packing Line 11,2nd,62.00%,0.95,0.653415451,0.999328461,300,2976.001465,0.600000038,4797.4663
13-Jan-20,Packing Line 11,2nd,58.10%,0.908184738,0.641533127,0.998034821,2100,11681.00195,0.600000076,20088.201
14-Jan-20,Packing Line 11,2nd,50.20%,0.840266266,0.597782135,0.999101486,3360,8896.001953,0.600000038,17726.598
15-Jan-20,Packing Line 11,2nd,65.20%,0.988343201,0.660605316,0.998699646,300,15361,0.600000038,23557.801
16-Jan-20,Packing Line 11,2nd,57.00%,0.852521896,0.670379639,0.997498322,3000,10367,0.599999962,18185.053
17-Jan-20,Packing Line 11,2nd,32.90%,0.600992279,0.548413391,0.996938782,7801,5862,0.600000076,17840.229
18-Jan-20,Packing Line 11,2nd,58.00%,0.977287369,0.59485405,0.997567749,600,13945,0.600000038,24046.029
20-Jan-20,Packing Line 11,2nd,65.10%,0.910033417,0.716137085,0.998706207,2100,12351.00781,0.599999962,18976.283
21-Jan-20,Packing Line 11,2nd,48.10%,0.81441925,0.591984444,0.996976471,4883,11541,0.600000076,24010.445
22-Jan-20,Packing Line 11,2nd,67.90%,0.984581375,0.694307709,0.99277504,300,12092,0.600000038,17817.375
23-Jan-20,Packing Line 11,2nd,70.10%,0.946385193,0.74861412,0.989697495,1501,17964,0.599999962,25619.734
24-Jan-20,Packing Line 11,2nd,67.00%,1,0.673087921,0.995473328,0,12535,0.599999962,18707.809
27-Jan-20,Packing Line 11,2nd,32.00%,0.31322506,0.2736339,0.957984734,1915,1345,1.200000076,4203.9839
28-Jan-20,Packing Line 11,2nd,45.50%,0.767556076,0.597697983,0.990933685,4260,7323,0.599999962,16108.405
29-Jan-20,Packing Line 11,2nd,41.60%,0.78666748,0.529512863,0.998872986,3661,6204.001953,0.600000076,14910.56
30-Jan-20,Packing Line 11,2nd,45.80%,0.809601822,0.566596336,0.99850769,3601,7360.001953,0.599999962,16068.72
31-Jan-20,Packing Line 11,2nd,56.10%,0.849906235,0.662164459,0.9967173,2400,8198,0.599999962,14615.008
3-Feb-20,Packing Line 11,2nd,72.20%,0.919049377,0.785699005,0.999517593,1744,12430.99805,0.600000076,17223.465
4-Feb-20,Packing Line 11,2nd,72.00%,0.957332687,0.7520961,0.999753265,1201,16204.01172,0.600000038,22510.934
5-Feb-20,Packing Line 11,2nd,59.70%,0.958492966,0.625799408,0.995765152,899,10345.99902,0.600000038,17321.734
6-Feb-20,Packing Line 11,2nd,25.00%,0.809787521,0.305734444,1,2119,2613,1.200000114,10453.781
7-Feb-20,Packing Line 11,2nd,41.10%,0.900243797,0.584790516,1,3601,6621.000488,1.200000114,16095.392
10-Feb-20,Packing Line 11,2nd,51.40%,0.89124897,0.60726141,1,2707,8323.000488,1.200000114,16177.866
11-Feb-20,Packing Line 11,2nd,45.80%,0.865896835,0.528906517,1,3600,9829.988281,0.600000038,21463.865
12-Feb-20,Packing Line 11,2nd,63.30%,0.981769562,0.645003433,1,300,8334.007813,0.600000038,13160.801
13-Feb-20,Packing Line 11,2nd,35.90%,0.506105423,0.664743061,1,6600,5122,1.200000076,14249.07
14-Feb-20,Packing Line 11,2nd,59.20%,0.894011536,0.66166275,1,2161,10819,0.600000038,18289.73
17-Feb-20,Packing Line 11,2nd,49.10%,0.785388794,0.625489349,1,4803,9018.994141,0.600000038,18359.189
18-Feb-20,Packing Line 11,2nd,56.40%,0.854337769,0.660457458,1,2856,10057,0.600000038,17823.543
19-Feb-20,Packing Line 11,2nd,69.70%,0.923779221,0.755029602,1,1603,12878,0.600000038,18463.594
20-Feb-20,Packing Line 11,2nd,67.70%,0.937254944,0.72276062,1,1200,11863,0.600000076,17512.266
21-Feb-20,Packing Line 11,2nd,61.80%,0.838882904,0.736282501,1,300,917.9997559,0.600000038,1486.2666
24-Feb-20,Packing Line 11,2nd,25.70%,0.51283659,0.469128857,1,5834,2756.999939,1.200000038,10739.219
25-Feb-20,Packing Line 11,2nd,40.90%,0.642462234,0.636448326,1,7179,6702.001465,0.600000038,16390.559
26-Feb-20,Packing Line 11,2nd,41.60%,0.856126328,0.485978966,1,3781,9572,0.599999962,23006.332
27-Feb-20,Packing Line 11,2nd,47.00%,0.850523148,0.552363319,1,3900,10752,0.600000076,22886.441
28-Feb-20,Packing Line 11,2nd,46.70%,0.836192398,0.558525963,1,3600,9152,0.600000038,19595.955
29-Feb-20,Packing Line 11,2nd,57.20%,0.855925064,0.66773262,1,2400,8011.998047,0.600000038,14018.53
2-Mar-20,Packing Line 11,2nd,33.70%,0.589264984,0.571902924,1,4599,3422.000488,0.600000038,10154.232
3-Mar-20,Packing Line 11,2nd,57.20%,0.874513931,0.654567566,1,3001,11526.99805,0.600000076,20137.01
4-Mar-20,Packing Line 11,2nd,64.90%,0.946552658,0.685335388,1,1200,13335,0.600000038,20556.307
5-Mar-20,Packing Line 11,2nd,63.00%,0.925020523,0.680669937,1,2101,16153,0.599999962,25654.602
6-Mar-20,Packing Line 11,2nd,71.60%,0.934690323,0.765730896,1,1800,16958,0.600000038,23693.584
7-Mar-20,Packing Line 11,2nd,64.90%,0.943342819,0.688491364,1,1500,15719,0.600000038,24202.312
8-Mar-20,Packing Line 11,2nd,61.60%,0.962507782,0.639527206,1,900,13532,0.600000038,21983.594
9-Mar-20,Packing Line 11,2nd,54.80%,0.897005539,0.610770531,1,2700,13145,0.599999962,23993.156
10-Mar-20,Packing Line 11,2nd,61.70%,0.976458588,0.631683998,1,600,14393,0.600000038,23334.453
11-Mar-20,Packing Line 11,2nd,67.30%,0.989212189,0.680003433,1,301,17099,0.600000038,25419.684
12-Mar-20,Packing Line 11,2nd,54.50%,0.885174789,0.616050606,1,2700,11738,0.600000038,21525.273
13-Mar-20,Packing Line 11,2nd,58.50%,0.903742599,0.647360153,1,2253,11402.99609,0.599999962,19490.736
14-Mar-20,Packing Line 11,2nd,37.80%,0.833418198,0.453216743,1,3925,9541,0.600000038,25259.514
15-Mar-20,Packing Line 11,2nd,54.80%,0.987202454,0.555087814,1,300,11758,0.599999962,21456.828
16-Mar-20,Packing Line 11,2nd,56.80%,0.863841476,0.657134018,1,3168,12012,0.600000038,21160.568
17-Mar-20,Packing Line 11,2nd,62.10%,0.944339371,0.657950668,1,1500,13764.98926,0.599999962,22154.115
18-Mar-20,Packing Line 11,2nd,62.40%,0.92718956,0.673111877,1,2100,16482,0.600000038,26409.131
19-Mar-20,Packing Line 11,2nd,78.40%,0.944577866,0.829757767,1,1500,19123,0.600000076,24398.715
20-Mar-20,Packing Line 11,2nd,81.00%,0.937228622,0.864377441,1,1547,18285,0.600000038,22570.75
22-Mar-20,Packing Line 11,2nd,71.30%,0.953899765,0.747422562,1,1058,14245.00098,0.600000038,19979.91
23-Mar-20,Packing Line 11,2nd,27.80%,0.446079578,0.645307897,1,7748,3826,1.800000153,13772.431
25-Mar-20,Packing Line 11,2nd,49.90%,0.785578156,0.635361862,1,5287,10282.00098,0.600000076,20599.996
26-Mar-20,Packing Line 11,2nd,57.40%,0.91572052,0.641823997,1,3369,19787,1.200000038,34481.121
27-Mar-20,Packing Line 11,2nd,63.50%,0.994503174,0.638291168,1,105,11029,0.600000038,17374.451
28-Mar-20,Packing Line 11,2nd,57.60%,0.888935928,0.647486343,1,2099,9365.000977,0.600000038,16270.72
29-Mar-20,Packing Line 11,2nd,65.50%,0.974183578,0.672290649,1,600,13146,0.600000038,20072.236
31-Mar-20,Packing Line 11,2nd,28.20%,0.666666718,0.422719765,1,2100,1566,0.600000038,5556.8721
1-Apr-20,Packing Line 11,2nd,60.60%,0.958977127,0.632374687,1,539,6369,0.600000038,10502.399
2-Apr-20,Packing Line 11,2nd,55.20%,0.896597366,0.615240402,1,1951,8752,0.599999962,15865.911
3-Apr-20,Packing Line 11,2nd,51.20%,0.853550873,0.59965641,1,2522,7347.000488,0.600000038,14354.173
6-Apr-20,Packing Line 11,2nd,32.90%,0.733191223,0.448579865,1,5131,5486,0.600000038,16680.105
7-Apr-20,Packing Line 11,2nd,31.40%,0.674408264,0.46545063,1,8047,6958,0.599999962,22166.031
8-Apr-20,Packing Line 11,2nd,62.50%,0.930149918,0.672223053,1,1435,11191.00195,0.600000038,17897.922
9-Apr-20,Packing Line 11,2nd,61.40%,0.97469017,0.63016407,1,631,14005,0.600000038,22801.473
10-Apr-20,Packing Line 11,2nd,57.70%,0.922294235,0.625758934,1,2123,12779.99609,0.599999962,22143.902
3-Jan-20,Packing Line 11,1st,40.20%,0.606711197,0.66353508,0.999749451,9599,7981.000977,0.600000076,19829.889
4-Jan-20,Packing Line 11,1st,51.20%,0.872285156,0.588176003,0.998286972,2899,9906.999023,0.600000076,19342.869
6-Jan-20,Packing Line 11,1st,62.50%,0.931450653,0.673011627,0.997517014,1738,14463,0.599999962,23128.934
7-Jan-20,Packing Line 11,1st,63.70%,1,0.636876335,1,0,318,0.600000038,499.31201
8-Jan-20,Packing Line 11,1st,46.80%,0.449797554,0.77419384,0.996466637,7907,10701.00003,1.200000114,22845.742
9-Jan-20,Packing Line 11,1st,27.40%,0.687418976,0.65630394,0.998901558,13501,4832.999023,1.200000114,17654.883
10-Jan-20,Packing Line 11,1st,39.60%,0.89118927,0.444883423,0.998384476,3001,9888,0.600000076,24980.115
13-Jan-20,Packing Line 11,1st,53.70%,0.860646515,0.625962791,0.997541885,3324,10957,0.600000076,20388.592
14-Jan-20,Packing Line 11,1st,34.20%,0.593606606,0.578263512,0.997296295,7526,5533,0.600000076,16162.627
15-Jan-20,Packing Line 11,1st,59.20%,0.919855118,0.64622818,0.996306763,1372,9172,0.599999962,15486.94
16-Jan-20,Packing Line 11,1st,67.90%,0.981372223,0.693482666,0.997109451,300,10003.74023,0.600000038,14741.788
17-Jan-20,Packing Line 11,1st,61.90%,0.961071091,0.646946411,0.995303421,756,10596,0.600000076,17122.32
18-Jan-20,Packing Line 11,1st,66.00%,0.960024567,0.689348297,0.997922516,910,13450,0.600000038,20365.938
20-Jan-20,Packing Line 11,1st,59.50%,0.972750626,0.613195877,0.997608566,626,12514.74023,0.600000076,21031.049
21-Jan-20,Packing Line 11,1st,67.70%,0.988840485,0.687377243,0.99535614,259,13932,0.599999962,20592.715
22-Jan-20,Packing Line 11,1st,70.60%,0.996174622,0.711641464,0.995215302,85,14352,0.600000076,20342.234
23-Jan-20,Packing Line 11,1st,74.60%,0.948732872,0.763118324,0.994555893,1056,8856,1.200000076,11872.178
24-Jan-20,Packing Line 11,1st,65.00%,0.971102066,0.675633087,0.99076355,703,14481,0.600000038,22276.799
29-Jan-20,Packing Line 11,1st,42.80%,0.352681174,0.493128195,0.99961256,3293,2886.000977,2.400000076,6748.8389
30-Jan-20,Packing Line 11,1st,45.80%,0.686884079,0.621770134,0.99979847,4556,7873.995117,1.200000076,17189.215
31-Jan-20,Packing Line 11,1st,77.70%,0.830416489,0.907517395,0.996272736,3303,16206,1.2,20868.812
2-Feb-20,Packing Line 11,1st,55.60%,0.896321538,0.476328977,0.998896306,3957,13647.99805,1.800000038,24556.59
4-Feb-20,Packing Line 11,1st,40.80%,0.958055573,0.426790314,0.998725586,302,2351,0.600000076,5757.0664
5-Feb-20,Packing Line 11,1st,74.60%,0.980011597,0.764916611,0.994764938,414,12351.02539,0.599999962,16562.934
6-Feb-20,Packing Line 11,1st,62.00%,0.965213547,0.643314514,0.998214569,391,5591.00293,0.599999962,9020.2598
7-Feb-20,Packing Line 11,1st,46.20%,0.994968872,0.331289434,1,299,5886.000977,3.000000229,12735.248
10-Feb-20,Packing Line 11,1st,56.30%,0.918222733,0.6134832,1,1800,10071.99805,0.600000038,17879.893
11-Feb-20,Packing Line 11,1st,45.40%,0.960100174,0.359891119,1,239,1384,1.2,3051.6348
12-Feb-20,Packing Line 11,1st,74.00%,0.892640991,0.828768539,1,2448,13552.00391,0.600000153,18318.648
13-Feb-20,Packing Line 11,1st,27.00%,0.31539896,0.21179285,1,10155,6466,1.200000114,23923.473
14-Feb-20,Packing Line 11,1st,29.40%,0.610471916,0.430837727,1,7883,5674.002441,1.200000076,19266.979
17-Feb-20,Packing Line 11,1st,59.30%,0.924742508,0.641678162,1,1644,11419,0.599999962,19243.762
