Day of Start Time,Location Name,Shift Name,Avg. Performance
30-Jan-20,Packing Line 08,2nd,0.685900478
31-Jan-20,Packing Line 08,2nd,0.846235962
3-Feb-20,Packing Line 08,2nd,0.629251785
4-Feb-20,Packing Line 08,2nd,0.763146362
5-Feb-20,Packing Line 08,2nd,0.96185936
6-Feb-20,Packing Line 08,2nd,0.625645218
7-Feb-20,Packing Line 08,2nd,0.471300716
10-Feb-20,Packing Line 08,2nd,0.731393127
11-Feb-20,Packing Line 08,2nd,0.666641388
12-Feb-20,Packing Line 08,2nd,0.740397644
13-Feb-20,Packing Line 08,2nd,0.700867615
14-Feb-20,Packing Line 08,2nd,0.709265366
17-Feb-20,Packing Line 08,2nd,0.706390686
18-Feb-20,Packing Line 08,2nd,0.609695015
19-Feb-20,Packing Line 08,2nd,0.661375961
20-Feb-20,Packing Line 08,2nd,0.695166779
21-Feb-20,Packing Line 08,2nd,0.800880814
24-Feb-20,Packing Line 08,2nd,0.753892593
25-Feb-20,Packing Line 08,2nd,0.445094242
26-Feb-20,Packing Line 08,2nd,0.537973328
27-Feb-20,Packing Line 08,2nd,0.638738441
28-Feb-20,Packing Line 08,2nd,0.689476547
29-Feb-20,Packing Line 08,2nd,0.569300817
2-Mar-20,Packing Line 08,2nd,0.568353119
3-Mar-20,Packing Line 08,2nd,0.694635773
4-Mar-20,Packing Line 08,2nd,0.639162254
5-Mar-20,Packing Line 08,2nd,0.465839005
6-Mar-20,Packing Line 08,2nd,0.520462341
7-Mar-20,Packing Line 08,2nd,0.705955963
8-Mar-20,Packing Line 08,2nd,0.899413592
9-Mar-20,Packing Line 08,2nd,0.68169281
10-Mar-20,Packing Line 08,2nd,0.7124897
11-Mar-20,Packing Line 08,2nd,0.771743393
12-Mar-20,Packing Line 08,2nd,0.709210663
13-Mar-20,Packing Line 08,2nd,0.765098724
14-Mar-20,Packing Line 08,2nd,0.677055511
15-Mar-20,Packing Line 08,2nd,0.675965843
16-Mar-20,Packing Line 08,2nd,0.681977615
17-Mar-20,Packing Line 08,2nd,0.722578812
18-Mar-20,Packing Line 08,2nd,0.687471008
19-Mar-20,Packing Line 08,2nd,0.878796501
21-Mar-20,Packing Line 08,2nd,0.74050415
22-Mar-20,Packing Line 08,2nd,0.716465092
23-Mar-20,Packing Line 08,2nd,0.734217529
24-Mar-20,Packing Line 08,2nd,0.742336273
25-Mar-20,Packing Line 08,2nd,0.812302399
26-Mar-20,Packing Line 08,2nd,0.670281677
27-Mar-20,Packing Line 08,2nd,0.915541687
28-Mar-20,Packing Line 08,2nd,0.681271667
30-Mar-20,Packing Line 08,2nd,0.670817642
31-Mar-20,Packing Line 08,2nd,0.679969215
2-Apr-20,Packing Line 08,2nd,0.882485962
3-Apr-20,Packing Line 08,2nd,0.658844376
6-Apr-20,Packing Line 08,2nd,0.849773483
7-Apr-20,Packing Line 08,2nd,0.81853569
8-Apr-20,Packing Line 08,2nd,0.995587616
9-Apr-20,Packing Line 08,2nd,0.769136047
10-Apr-20,Packing Line 08,2nd,0.899222031
2-Jan-20,Packing Line 08,1st,0.583593292
3-Jan-20,Packing Line 08,1st,0.321668282
4-Jan-20,Packing Line 08,1st,0.702469788
6-Jan-20,Packing Line 08,1st,0.450848274
7-Jan-20,Packing Line 08,1st,0.586844864
8-Jan-20,Packing Line 08,1st,0.378887329
9-Jan-20,Packing Line 08,1st,0.630966263
10-Jan-20,Packing Line 08,1st,0.549609299
11-Jan-20,Packing Line 08,1st,0.574583168
13-Jan-20,Packing Line 08,1st,0.652525635
14-Jan-20,Packing Line 08,1st,0.397142754
15-Jan-20,Packing Line 08,1st,0.542291107
16-Jan-20,Packing Line 08,1st,0.746718597
17-Jan-20,Packing Line 08,1st,0.527747574
18-Jan-20,Packing Line 08,1st,0.69115551
20-Jan-20,Packing Line 08,1st,0.480566139
21-Jan-20,Packing Line 08,1st,0.611045761
22-Jan-20,Packing Line 08,1st,0.694842224
23-Jan-20,Packing Line 08,1st,0.76142807
24-Jan-20,Packing Line 08,1st,0.34790781
27-Jan-20,Packing Line 08,1st,0.528281975
28-Jan-20,Packing Line 08,1st,0.664530411
29-Jan-20,Packing Line 08,1st,0.689036179
30-Jan-20,Packing Line 08,1st,0.688375931
31-Jan-20,Packing Line 08,1st,0.723112106
2-Feb-20,Packing Line 08,1st,0.633769226
4-Feb-20,Packing Line 08,1st,0.638804131
5-Feb-20,Packing Line 08,1st,0.568335724
6-Feb-20,Packing Line 08,1st,0.650912628
7-Feb-20,Packing Line 08,1st,0.380703812
10-Feb-20,Packing Line 08,1st,0.601600113
11-Feb-20,Packing Line 08,1st,0.289381199
12-Feb-20,Packing Line 08,1st,0.532029152
13-Feb-20,Packing Line 08,1st,0.467448959
14-Feb-20,Packing Line 08,1st,0.649657059
17-Feb-20,Packing Line 08,1st,0.683193054
18-Feb-20,Packing Line 08,1st,0.708824387
19-Feb-20,Packing Line 08,1st,0.602380028
20-Feb-20,Packing Line 08,1st,0.509799347
21-Feb-20,Packing Line 08,1st,0.655441437
24-Feb-20,Packing Line 08,1st,0.647258301
25-Feb-20,Packing Line 08,1st,0.64022789
26-Feb-20,Packing Line 08,1st,0.567692871
27-Feb-20,Packing Line 08,1st,0.573304901
28-Feb-20,Packing Line 08,1st,0.617703362
29-Feb-20,Packing Line 08,1st,0.758615646
2-Mar-20,Packing Line 08,1st,0.508246002
3-Mar-20,Packing Line 08,1st,0.642492905
4-Mar-20,Packing Line 08,1st,0.723793335
5-Mar-20,Packing Line 08,1st,0.473255119
6-Mar-20,Packing Line 08,1st,0.693411026
7-Mar-20,Packing Line 08,1st,0.67568985
8-Mar-20,Packing Line 08,1st,0.595998001
9-Mar-20,Packing Line 08,1st,0.764021912
10-Mar-20,Packing Line 08,1st,0.756230774
11-Mar-20,Packing Line 08,1st,0.586509285
12-Mar-20,Packing Line 08,1st,0.852707825
13-Mar-20,Packing Line 08,1st,0.818753586
14-Mar-20,Packing Line 08,1st,0.762696075
15-Mar-20,Packing Line 08,1st,0.664236755
16-Mar-20,Packing Line 08,1st,0.69116869
17-Mar-20,Packing Line 08,1st,0.828252087
18-Mar-20,Packing Line 08,1st,0.69912632
19-Mar-20,Packing Line 08,1st,0.67587822
20-Mar-20,Packing Line 08,1st,0.605245476
21-Mar-20,Packing Line 08,1st,0.736179733
22-Mar-20,Packing Line 08,1st,0.709710217
23-Mar-20,Packing Line 08,1st,0.753266182
24-Mar-20,Packing Line 08,1st,0.802373695
25-Mar-20,Packing Line 08,1st,0.748194427
26-Mar-20,Packing Line 08,1st,0.794555893
27-Mar-20,Packing Line 08,1st,0.575855344
28-Mar-20,Packing Line 08,1st,0.711145744
29-Mar-20,Packing Line 08,1st,0.669145889
30-Mar-20,Packing Line 08,1st,0.777962837
31-Mar-20,Packing Line 08,1st,0.674538651
1-Apr-20,Packing Line 08,1st,0.67328846
2-Apr-20,Packing Line 08,1st,0.839302597
3-Apr-20,Packing Line 08,1st,0.921316853
6-Apr-20,Packing Line 08,1st,0.679612961
7-Apr-20,Packing Line 08,1st,0.762342606
8-Apr-20,Packing Line 08,1st,0.64757576
9-Apr-20,Packing Line 08,1st,0.699268494
10-Apr-20,Packing Line 08,1st,1.039009628
2-Jan-20,Packing Line 09,3rd,1.173292389
3-Jan-20,Packing Line 09,3rd,0.726278992
4-Jan-20,Packing Line 09,3rd,1.090532913
6-Jan-20,Packing Line 09,3rd,0.416333237
7-Jan-20,Packing Line 09,3rd,0.939783249
8-Jan-20,Packing Line 09,3rd,0.92839859
9-Jan-20,Packing Line 09,3rd,1.113252869
10-Jan-20,Packing Line 09,3rd,1.088504639
11-Jan-20,Packing Line 09,3rd,1.062087097
13-Jan-20,Packing Line 09,3rd,0.888855743
14-Jan-20,Packing Line 09,3rd,0.94791748
15-Jan-20,Packing Line 09,3rd,0.940558929
16-Jan-20,Packing Line 09,3rd,0.914928589
17-Jan-20,Packing Line 09,3rd,0.990536346
18-Jan-20,Packing Line 09,3rd,1.039138641
20-Jan-20,Packing Line 09,3rd,0.775326347
21-Jan-20,Packing Line 09,3rd,1.006920547
22-Jan-20,Packing Line 09,3rd,0.799027863
23-Jan-20,Packing Line 09,3rd,1.035688019
24-Jan-20,Packing Line 09,3rd,0.837844391
27-Jan-20,Packing Line 09,3rd,1.023002853
28-Jan-20,Packing Line 09,3rd,0.732115231
29-Jan-20,Packing Line 09,3rd,1.173630676
30-Jan-20,Packing Line 09,3rd,1.113629913
31-Jan-20,Packing Line 09,3rd,1.143312836
1-Feb-20,Packing Line 09,3rd,1.127284851
3-Feb-20,Packing Line 09,3rd,1.163660736
4-Feb-20,Packing Line 09,3rd,1.012270088
5-Feb-20,Packing Line 09,3rd,0.935296936
6-Feb-20,Packing Line 09,3rd,0.91645153
7-Feb-20,Packing Line 09,3rd,1.176740685
10-Feb-20,Packing Line 09,3rd,1.119127121
11-Feb-20,Packing Line 09,3rd,1.126269455
12-Feb-20,Packing Line 09,3rd,1.123191414
13-Feb-20,Packing Line 09,3rd,1.122999344
14-Feb-20,Packing Line 09,3rd,0.599624049
16-Feb-20,Packing Line 09,3rd,1.193248749
17-Feb-20,Packing Line 09,3rd,1.188549194
18-Feb-20,Packing Line 09,3rd,1.204366837
19-Feb-20,Packing Line 09,3rd,1.085881729
20-Feb-20,Packing Line 09,3rd,1.225097504
21-Feb-20,Packing Line 09,3rd,0.557607841
23-Feb-20,Packing Line 09,3rd,1.171218147
24-Feb-20,Packing Line 09,3rd,1.036528854
25-Feb-20,Packing Line 09,3rd,0.972141953
26-Feb-20,Packing Line 09,3rd,1.011889343
27-Feb-20,Packing Line 09,3rd,1.171638489
28-Feb-20,Packing Line 09,3rd,0.992738075
29-Feb-20,Packing Line 09,3rd,0.821057358
2-Mar-20,Packing Line 09,3rd,1.136030197
3-Mar-20,Packing Line 09,3rd,0.673598709
4-Mar-20,Packing Line 09,3rd,1.043266449
5-Mar-20,Packing Line 09,3rd,0.796265793
6-Mar-20,Packing Line 09,3rd,0.991515198
7-Mar-20,Packing Line 09,3rd,1.198833008
8-Mar-20,Packing Line 09,3rd,0.986028366
9-Mar-20,Packing Line 09,3rd,0.727257614
10-Mar-20,Packing Line 09,3rd,0.629154663
11-Mar-20,Packing Line 09,3rd,0.587908154
12-Mar-20,Packing Line 09,3rd,0.626753197
13-Mar-20,Packing Line 09,3rd,0.44738781
14-Mar-20,Packing Line 09,3rd,0.777985077
15-Mar-20,Packing Line 09,3rd,0.442493172
16-Mar-20,Packing Line 09,3rd,0.641976547
17-Mar-20,Packing Line 09,3rd,0.75027153
18-Mar-20,Packing Line 09,3rd,0.282466831
19-Mar-20,Packing Line 09,3rd,0.669898682
20-Mar-20,Packing Line 09,3rd,0.684379196
21-Mar-20,Packing Line 09,3rd,0.647785873
22-Mar-20,Packing Line 09,3rd,0.714758911
23-Mar-20,Packing Line 09,3rd,0.700203629
24-Mar-20,Packing Line 09,3rd,0.643932266
25-Mar-20,Packing Line 09,3rd,0.709187088
26-Mar-20,Packing Line 09,3rd,0.65738533
27-Mar-20,Packing Line 09,3rd,0.502967949
28-Mar-20,Packing Line 09,3rd,0.595369415
29-Mar-20,Packing Line 09,3rd,0.718181381
30-Mar-20,Packing Line 09,3rd,0.342502899
1-Apr-20,Packing Line 09,3rd,0.591047096
2-Apr-20,Packing Line 09,3rd,0.585109291
3-Apr-20,Packing Line 09,3rd,0.698446045
6-Apr-20,Packing Line 09,3rd,0.482235775
7-Apr-20,Packing Line 09,3rd,0.69679451
8-Apr-20,Packing Line 09,3rd,0.723861542
9-Apr-20,Packing Line 09,3rd,0.595982628
2-Jan-20,Packing Line 09,2nd,0.878347092
3-Jan-20,Packing Line 09,2nd,1.011886978
4-Jan-20,Packing Line 09,2nd,0.77367775
6-Jan-20,Packing Line 09,2nd,0.887105026
7-Jan-20,Packing Line 09,2nd,0.562025528
8-Jan-20,Packing Line 09,2nd,0.839399643
9-Jan-20,Packing Line 09,2nd,0.826509094
10-Jan-20,Packing Line 09,2nd,0.900865669
11-Jan-20,Packing Line 09,2nd,0.892645569
13-Jan-20,Packing Line 09,2nd,0.938023758
14-Jan-20,Packing Line 09,2nd,0.789187317
15-Jan-20,Packing Line 09,2nd,0.871900482
16-Jan-20,Packing Line 09,2nd,0.87469162
17-Jan-20,Packing Line 09,2nd,0.832606583
18-Jan-20,Packing Line 09,2nd,0.887552414
20-Jan-20,Packing Line 09,2nd,0.844685898
21-Jan-20,Packing Line 09,2nd,0.765994244
22-Jan-20,Packing Line 09,2nd,0.823031464
23-Jan-20,Packing Line 09,2nd,1.045731277
24-Jan-20,Packing Line 09,2nd,0.819589233
27-Jan-20,Packing Line 09,2nd,0.840477066
28-Jan-20,Packing Line 09,2nd,0.965996017
29-Jan-20,Packing Line 09,2nd,1.11883316
30-Jan-20,Packing Line 09,2nd,0.942368126
31-Jan-20,Packing Line 09,2nd,1.186251335
3-Feb-20,Packing Line 09,2nd,1.077057114
4-Feb-20,Packing Line 09,2nd,1.033713684
5-Feb-20,Packing Line 09,2nd,1.042215729
6-Feb-20,Packing Line 09,2nd,0.842981339
7-Feb-20,Packing Line 09,2nd,1.189517136
10-Feb-20,Packing Line 09,2nd,1.008064575
11-Feb-20,Packing Line 09,2nd,0.653617821
12-Feb-20,Packing Line 09,2nd,1.258036118
13-Feb-20,Packing Line 09,2nd,0.890045013
14-Feb-20,Packing Line 09,2nd,1.054712105
17-Feb-20,Packing Line 09,2nd,0.993451996
18-Feb-20,Packing Line 09,2nd,1.087630386
19-Feb-20,Packing Line 09,2nd,1.024579544
20-Feb-20,Packing Line 09,2nd,0.799318695
21-Feb-20,Packing Line 09,2nd,1.193583984
24-Feb-20,Packing Line 09,2nd,0.910611877
25-Feb-20,Packing Line 09,2nd,0.713311691
26-Feb-20,Packing Line 09,2nd,0.976398239
27-Feb-20,Packing Line 09,2nd,0.85483078
28-Feb-20,Packing Line 09,2nd,0.651964111
29-Feb-20,Packing Line 09,2nd,1.136933823
2-Mar-20,Packing Line 09,2nd,0.69235218
3-Mar-20,Packing Line 09,2nd,0.762854614
4-Mar-20,Packing Line 09,2nd,0.979300232
5-Mar-20,Packing Line 09,2nd,1.124266968
6-Mar-20,Packing Line 09,2nd,1.033838196
7-Mar-20,Packing Line 09,2nd,0.714704742
8-Mar-20,Packing Line 09,2nd,0.689416962
9-Mar-20,Packing Line 09,2nd,0.550875168
10-Mar-20,Packing Line 09,2nd,0.968860245
11-Mar-20,Packing Line 09,2nd,0.441060677
12-Mar-20,Packing Line 09,2nd,0.568454285
13-Mar-20,Packing Line 09,2nd,0.578036232
14-Mar-20,Packing Line 09,2nd,0.709962006
15-Mar-20,Packing Line 09,2nd,0.599144859
16-Mar-20,Packing Line 09,2nd,0.510116463
17-Mar-20,Packing Line 09,2nd,0.814062958
18-Mar-20,Packing Line 09,2nd,0.622943153
19-Mar-20,Packing Line 09,2nd,0.71437706
20-Mar-20,Packing Line 09,2nd,0.659206543
21-Mar-20,Packing Line 09,2nd,0.688155899
22-Mar-20,Packing Line 09,2nd,0.576638794
23-Mar-20,Packing Line 09,2nd,0.697630692
24-Mar-20,Packing Line 09,2nd,0.80771431
25-Mar-20,Packing Line 09,2nd,0.816537704
26-Mar-20,Packing Line 09,2nd,0.728630524
27-Mar-20,Packing Line 09,2nd,0.830400696
28-Mar-20,Packing Line 09,2nd,0.588588104
29-Mar-20,Packing Line 09,2nd,0.89162262
30-Mar-20,Packing Line 09,2nd,0.649069443
31-Mar-20,Packing Line 09,2nd,0.881446228
1-Apr-20,Packing Line 09,2nd,0.85583252
2-Apr-20,Packing Line 09,2nd,0.630675392
3-Apr-20,Packing Line 09,2nd,0.626300583
6-Apr-20,Packing Line 09,2nd,0.735302887
7-Apr-20,Packing Line 09,2nd,0.71485321
8-Apr-20,Packing Line 09,2nd,0.661559143
9-Apr-20,Packing Line 09,2nd,0.558921165
10-Apr-20,Packing Line 09,2nd,0.685291748
2-Jan-20,Packing Line 09,1st,1.086047058
3-Jan-20,Packing Line 09,1st,0.912537842
4-Jan-20,Packing Line 09,1st,0.886103363
6-Jan-20,Packing Line 09,1st,1.085741425
7-Jan-20,Packing Line 09,1st,0.958273773
8-Jan-20,Packing Line 09,1st,1.025026703
9-Jan-20,Packing Line 09,1st,1.204294167
10-Jan-20,Packing Line 09,1st,1.222705841
11-Jan-20,Packing Line 09,1st,0.968673859
13-Jan-20,Packing Line 09,1st,1.046334534
14-Jan-20,Packing Line 09,1st,0.999587936
15-Jan-20,Packing Line 09,1st,1.002891159
16-Jan-20,Packing Line 09,1st,0.796841583
17-Jan-20,Packing Line 09,1st,1.112378616
18-Jan-20,Packing Line 09,1st,0.892094345
21-Jan-20,Packing Line 09,1st,0.87391655
22-Jan-20,Packing Line 09,1st,0.734184341
23-Jan-20,Packing Line 09,1st,1.0361689
24-Jan-20,Packing Line 09,1st,1.067890854
27-Jan-20,Packing Line 09,1st,0.906748657
28-Jan-20,Packing Line 09,1st,1.00663147
29-Jan-20,Packing Line 09,1st,1.012202225
30-Jan-20,Packing Line 09,1st,1.010085106
31-Jan-20,Packing Line 09,1st,1.158150558
2-Feb-20,Packing Line 09,1st,0
3-Feb-20,Packing Line 09,1st,1.093231049
4-Feb-20,Packing Line 09,1st,1.245636673
5-Feb-20,Packing Line 09,1st,1.210630569
6-Feb-20,Packing Line 09,1st,1.08845047
7-Feb-20,Packing Line 09,1st,1.102138062
10-Feb-20,Packing Line 09,1st,1.154777679
11-Feb-20,Packing Line 09,1st,1.226648331
12-Feb-20,Packing Line 09,1st,1.313659515
13-Feb-20,Packing Line 09,1st,1.077738037
14-Feb-20,Packing Line 09,1st,1.012341461
17-Feb-20,Packing Line 09,1st,1.192354584
18-Feb-20,Packing Line 09,1st,1.037663193
19-Feb-20,Packing Line 09,1st,1.195664368
20-Feb-20,Packing Line 09,1st,1.057535629
21-Feb-20,Packing Line 09,1st,1.188924408
22-Feb-20,Packing Line 09,1st,1.145164871
24-Feb-20,Packing Line 09,1st,0.887518311
25-Feb-20,Packing Line 09,1st,0.916120682
26-Feb-20,Packing Line 09,1st,1.117332001
27-Feb-20,Packing Line 09,1st,1.004733124
28-Feb-20,Packing Line 09,1st,1.014560318
29-Feb-20,Packing Line 09,1st,1.27230278
2-Mar-20,Packing Line 09,1st,1.001853714
3-Mar-20,Packing Line 09,1st,1.015264969
4-Mar-20,Packing Line 09,1st,1.07526825
5-Mar-20,Packing Line 09,1st,1.20696167
6-Mar-20,Packing Line 09,1st,1.108874435
7-Mar-20,Packing Line 09,1st,0.953468246
8-Mar-20,Packing Line 09,1st,1.007499313
9-Mar-20,Packing Line 09,1st,1.0310746
10-Mar-20,Packing Line 09,1st,1.190097656
11-Mar-20,Packing Line 09,1st,0.636721687
12-Mar-20,Packing Line 09,1st,0.828068314
13-Mar-20,Packing Line 09,1st,0.720234985
14-Mar-20,Packing Line 09,1st,0.715274582
15-Mar-20,Packing Line 09,1st,0.594484406
16-Mar-20,Packing Line 09,1st,0.618283787
17-Mar-20,Packing Line 09,1st,0.588598423
18-Mar-20,Packing Line 09,1st,0.712002411
19-Mar-20,Packing Line 09,1st,0.556693516
20-Mar-20,Packing Line 09,1st,0.665384884
21-Mar-20,Packing Line 09,1st,0.713314972
22-Mar-20,Packing Line 09,1st,0.615160446
23-Mar-20,Packing Line 09,1st,0.670484028
24-Mar-20,Packing Line 09,1st,0.80956562
25-Mar-20,Packing Line 09,1st,0.852707443
26-Mar-20,Packing Line 09,1st,0.789546204
27-Mar-20,Packing Line 09,1st,0.727303937
28-Mar-20,Packing Line 09,1st,0.624982376
29-Mar-20,Packing Line 09,1st,0.759015541
30-Mar-20,Packing Line 09,1st,0.608074875
31-Mar-20,Packing Line 09,1st,0.840345078
1-Apr-20,Packing Line 09,1st,0.762124519
2-Apr-20,Packing Line 09,1st,0.639162025
3-Apr-20,Packing Line 09,1st,0.748191452
6-Apr-20,Packing Line 09,1st,0.796362915
7-Apr-20,Packing Line 09,1st,0.772983856
8-Apr-20,Packing Line 09,1st,0.845154495
9-Apr-20,Packing Line 09,1st,0.704038773
10-Apr-20,Packing Line 09,1st,0.73942215
2-Jan-20,Packing Line 10,3rd,0.585375595
3-Jan-20,Packing Line 10,3rd,0.635543594
6-Jan-20,Packing Line 10,3rd,0.689723663
7-Jan-20,Packing Line 10,3rd,0.605990181
8-Jan-20,Packing Line 10,3rd,0.530547549
10-Jan-20,Packing Line 10,3rd,0.728877869
11-Jan-20,Packing Line 10,3rd,0.601912918
13-Jan-20,Packing Line 10,3rd,0.55683197
15-Jan-20,Packing Line 10,3rd,0.64568924
16-Jan-20,Packing Line 10,3rd,0.624329453
17-Jan-20,Packing Line 10,3rd,0.647747269
18-Jan-20,Packing Line 10,3rd,0.540957642
20-Jan-20,Packing Line 10,3rd,0.6664748
21-Jan-20,Packing Line 10,3rd,0.578712578
22-Jan-20,Packing Line 10,3rd,0.602852656
23-Jan-20,Packing Line 10,3rd,0.599641876
24-Jan-20,Packing Line 10,3rd,0.716135864
27-Jan-20,Packing Line 10,3rd,0.651190948
28-Jan-20,Packing Line 10,3rd,0.731869316
29-Jan-20,Packing Line 10,3rd,0.532176228
30-Jan-20,Packing Line 10,3rd,0.54810421
31-Jan-20,Packing Line 10,3rd,0.593594322
3-Feb-20,Packing Line 10,3rd,0.643250732
4-Feb-20,Packing Line 10,3rd,0.671672134
6-Feb-20,Packing Line 10,3rd,0.516188278
7-Feb-20,Packing Line 10,3rd,0.351512718
10-Feb-20,Packing Line 10,3rd,0.60983139
11-Feb-20,Packing Line 10,3rd,0.778039703
13-Feb-20,Packing Line 10,3rd,0.724914398
14-Feb-20,Packing Line 10,3rd,0.709676895
17-Feb-20,Packing Line 10,3rd,0.601853905
18-Feb-20,Packing Line 10,3rd,0.581185201
19-Feb-20,Packing Line 10,3rd,0.373282375
20-Feb-20,Packing Line 10,3rd,0.584243011
24-Feb-20,Packing Line 10,3rd,0.587803421
25-Feb-20,Packing Line 10,3rd,0.627079201
26-Feb-20,Packing Line 10,3rd,0.671970749
28-Feb-20,Packing Line 10,3rd,0.629277229
29-Feb-20,Packing Line 10,3rd,0.655748825
2-Mar-20,Packing Line 10,3rd,0.816966095
3-Mar-20,Packing Line 10,3rd,0.439768333
4-Mar-20,Packing Line 10,3rd,0.533824577
5-Mar-20,Packing Line 10,3rd,0.677671585
6-Mar-20,Packing Line 10,3rd,0.75897522
7-Mar-20,Packing Line 10,3rd,0.559432907
8-Mar-20,Packing Line 10,3rd,0.556750107
9-Mar-20,Packing Line 10,3rd,0.597404594
10-Mar-20,Packing Line 10,3rd,0.737331619
11-Mar-20,Packing Line 10,3rd,0.485885811
12-Mar-20,Packing Line 10,3rd,0.469186859
13-Mar-20,Packing Line 10,3rd,0.846007156
14-Mar-20,Packing Line 10,3rd,0.720792618
16-Mar-20,Packing Line 10,3rd,0.583021812
17-Mar-20,Packing Line 10,3rd,0.702159576
18-Mar-20,Packing Line 10,3rd,0.598489304
19-Mar-20,Packing Line 10,3rd,0.755678635
20-Mar-20,Packing Line 10,3rd,0.670585861
21-Mar-20,Packing Line 10,3rd,0.699558544
22-Mar-20,Packing Line 10,3rd,0.872838898
23-Mar-20,Packing Line 10,3rd,0.87416687
24-Mar-20,Packing Line 10,3rd,0.498617439
25-Mar-20,Packing Line 10,3rd,0.69982502
26-Mar-20,Packing Line 10,3rd,0.643521423
27-Mar-20,Packing Line 10,3rd,0.549488907
28-Mar-20,Packing Line 10,3rd,0.724095612
30-Mar-20,Packing Line 10,3rd,0.633177681
31-Mar-20,Packing Line 10,3rd,0.622291641
1-Apr-20,Packing Line 10,3rd,0.646464157
2-Apr-20,Packing Line 10,3rd,0.82109848
3-Apr-20,Packing Line 10,3rd,0.686075745
6-Apr-20,Packing Line 10,3rd,0.692530899
8-Apr-20,Packing Line 10,3rd,0
2-Jan-20,Packing Line 10,2nd,0.544361343
3-Jan-20,Packing Line 10,2nd,0.427498817
4-Jan-20,Packing Line 10,2nd,0.601588745
6-Jan-20,Packing Line 10,2nd,0.574922981
7-Jan-20,Packing Line 10,2nd,0.689031219
8-Jan-20,Packing Line 10,2nd,0.65229716
10-Jan-20,Packing Line 10,2nd,0.61679966
13-Jan-20,Packing Line 10,2nd,0.507794266
14-Jan-20,Packing Line 10,2nd,0.591138954
15-Jan-20,Packing Line 10,2nd,0.654405289
16-Jan-20,Packing Line 10,2nd,0.621465912
17-Jan-20,Packing Line 10,2nd,0.662821121
18-Jan-20,Packing Line 10,2nd,0.467490311
20-Jan-20,Packing Line 10,2nd,0.728389931
21-Jan-20,Packing Line 10,2nd,0.654382725
23-Jan-20,Packing Line 10,2nd,0.447741337
24-Jan-20,Packing Line 10,2nd,0.507563591
27-Jan-20,Packing Line 10,2nd,0.711875706
28-Jan-20,Packing Line 10,2nd,0.775363007
29-Jan-20,Packing Line 10,2nd,0.59268755
31-Jan-20,Packing Line 10,2nd,0.696469154
3-Feb-20,Packing Line 10,2nd,0.489167385
4-Feb-20,Packing Line 10,2nd,0.649010868
6-Feb-20,Packing Line 10,2nd,0.414219894
7-Feb-20,Packing Line 10,2nd,0.655050964
10-Feb-20,Packing Line 10,2nd,0.529370117
11-Feb-20,Packing Line 10,2nd,0.558512611
12-Feb-20,Packing Line 10,2nd,0.561549911
13-Feb-20,Packing Line 10,2nd,0.743152008
14-Feb-20,Packing Line 10,2nd,0.589069061
17-Feb-20,Packing Line 10,2nd,0.746806717
18-Feb-20,Packing Line 10,2nd,0.560238838
19-Feb-20,Packing Line 10,2nd,0.477478905
20-Feb-20,Packing Line 10,2nd,0.511428528
21-Feb-20,Packing Line 10,2nd,0.62525219
24-Feb-20,Packing Line 10,2nd,0.647135086
25-Feb-20,Packing Line 10,2nd,0.526452255
26-Feb-20,Packing Line 10,2nd,0.669413605
27-Feb-20,Packing Line 10,2nd,0.667690125
28-Feb-20,Packing Line 10,2nd,0.619222336
29-Feb-20,Packing Line 10,2nd,0.688094025
2-Mar-20,Packing Line 10,2nd,0.581847687
3-Mar-20,Packing Line 10,2nd,0.474813843
4-Mar-20,Packing Line 10,2nd,0.52793457
5-Mar-20,Packing Line 10,2nd,0.650730076
6-Mar-20,Packing Line 10,2nd,0.473888111
7-Mar-20,Packing Line 10,2nd,0.537296486
8-Mar-20,Packing Line 10,2nd,0.597913284
9-Mar-20,Packing Line 10,2nd,0.680699863
10-Mar-20,Packing Line 10,2nd,0.633316574
11-Mar-20,Packing Line 10,2nd,0.399035187
12-Mar-20,Packing Line 10,2nd,0.539449768
13-Mar-20,Packing Line 10,2nd,0.77433033
14-Mar-20,Packing Line 10,2nd,0.7483181
15-Mar-20,Packing Line 10,2nd,0.829733734
16-Mar-20,Packing Line 10,2nd,0.375484543
17-Mar-20,Packing Line 10,2nd,0.459631729
19-Mar-20,Packing Line 10,2nd,0.795248222
20-Mar-20,Packing Line 10,2nd,0.626995029
21-Mar-20,Packing Line 10,2nd,0.6463727
22-Mar-20,Packing Line 10,2nd,0.314686394
23-Mar-20,Packing Line 10,2nd,0.650166931
24-Mar-20,Packing Line 10,2nd,0.698207512
25-Mar-20,Packing Line 10,2nd,0.730464172
26-Mar-20,Packing Line 10,2nd,0.578215504
27-Mar-20,Packing Line 10,2nd,0.540977554
28-Mar-20,Packing Line 10,2nd,0.644854813
29-Mar-20,Packing Line 10,2nd,0.58301754
30-Mar-20,Packing Line 10,2nd,0.477934189
31-Mar-20,Packing Line 10,2nd,0.513331184
1-Apr-20,Packing Line 10,2nd,0.426673279
2-Apr-20,Packing Line 10,2nd,0.695584869
3-Apr-20,Packing Line 10,2nd,0.731007004
6-Apr-20,Packing Line 10,2nd,0.634425392
7-Apr-20,Packing Line 10,2nd,0.653307114
8-Apr-20,Packing Line 10,2nd,0.387823181
